,Model,Sigma_y/E0,k/E0,E1/E0,cohesive_K,DI,Strain000,Strain001,Strain002,Strain003,Strain004,Strain005,Strain006,Strain007,Strain008,Strain009,Strain010,Strain011,Strain012,Strain013,Strain014,Strain015,Strain016,Strain017,Strain018,Strain019,Strain020,Strain021,Strain022,Strain023,Strain024,Strain025,Strain026,Strain027,Strain028,Strain029,Strain030,Strain031,Strain032,Strain033,Strain034,Strain035,Strain036,Strain037,Strain038,Strain039,Strain040,Strain041,Strain042,Strain043,Strain044,Strain045,Strain046,Strain047,Strain048,Strain049,Strain050,Strain051,Strain052,Strain053,Strain054,Strain055,Strain056,Strain057,Strain058,Strain059,Strain060,Strain061,Strain062,Strain063,Strain064,Strain065,Strain066,Strain067,Strain068,Strain069,Strain070,Strain071,Strain072,Strain073,Strain074,Strain075,Strain076,Strain077,Strain078,Strain079,Strain080,Strain081,Strain082,Strain083,Strain084,Strain085,Strain086,Strain087,Strain088,Strain089,Strain090,Strain091,Strain092,Strain093,Strain094,Strain095,Strain096,Strain097,Strain098,Strain099,Strain100
736,D122,0.0246,0.0228,87.88,9811221,200.65,-0.0,0.0022333832976445,0.0044619057815845,0.0066855674518201,0.0089043683083511,0.0111140899357601,0.0132987580299785,0.0154457815845824,0.0175407066381156,0.0195609635974304,0.0214884368308351,0.0233156316916488,0.0250291220556745,0.0266453961456102,0.0281839400428265,0.0296528907922912,0.0310567451820128,0.0323942184154175,0.0336672376873661,0.03486852248394,0.0359657387580299,0.0369462526766595,0.0378546038543897,0.0387092077087794,0.0395203426124197,0.0402940042826552,0.0410325481798715,0.0417346895074946,0.0424023554603854,0.0430381156316916,0.0436449678800856,0.044223982869379,0.044778800856531,0.0453124197002141,0.0458265524625267,0.0463222698072805,0.0468006423982869,0.0472635974304068,0.0477117773019271,0.0481456102783725,0.0485657387580299,0.0489730192719486,0.0493687366167023,0.0497524625267665,0.0501248394004282,0.0504867237687366,0.0508385438972162,0.0511805139186295,0.0515132762312633,0.0518364025695931,0.0521505353319057,0.0524561027837259,0.0527528907922912,0.0530415417558886,0.0533220556745182,0.0535948608137045,0.0538599571734475,0.054117130620985,0.0543672376873661,0.054610278372591,0.0548466809421841,0.0550766595289079,0.0553004282655246,0.0555179871520342,0.0557297644539614,0.0559359743040685,0.0561368308351177,0.0563329764453961,0.0565241970021413,0.0567107066381156,0.0568922912205567,0.0570693790149892,0.0572417558886509,0.057409635974304,0.0575732334047109,0.0577323340471092,0.0578871520342612,0.0580374732334047,0.0581835117773019,0.0583252676659528,0.0584629550321199,0.0585963597430406,0.0587259100642398,0.0588511777301927,0.0589721627408993,0.0590892933618843,0.0592021413276231,0.0593109207708779,0.0594160599571734,0.059517130620985,0.0596141327623126,0.0597077087794432,0.0597974304068522,0.0598828693790149,0.0599646680942184,0.0600426124197002,0.0601167023554603,0.0601865096359743,0.0602526766595289,0.0603147751605995,0.0603725910064239
737,D123,0.0093,0.0365,147.53,1597122,93.16,-0.0,0.0023509421841541,0.004689914346895,0.0069328479657387,0.0089332119914346,0.0106430406852248,0.0121524839400428,0.0134718415417558,0.0145225267665952,0.0154278800856531,0.0162360813704496,0.0169597002141327,0.017616209850107,0.0182227408993576,0.0187889293361884,0.0193206423982869,0.0198227194860813,0.0202981584582441,0.020749357601713,0.0211780513918629,0.0215854389721627,0.0219734475374732,0.022344539614561,0.0227002141327623,0.0230419700214132,0.0233715203426124,0.0236901498929336,0.0239987152034261,0.0242982869379015,0.0245895074946466,0.0248730192719486,0.0251492505353319,0.0254192719486081,0.0256830835117773,0.0259413276231263,0.0261944325481798,0.0264426124197002,0.0266867237687366,0.0269265524625267,0.0271629550321199,0.0273957173447537,0.0276254817987152,0.0278524625267665,0.0280764453961456,0.0282978586723768,0.0285167023554603,0.0287331905781584,0.028947323340471,0.0291593147751605,0.0293691648822269,0.0295770877944325,0.0297828693790149,0.0299867237687366,0.0301888650963597,0.0303892933618843,0.0305880085653104,0.0307852248394004,0.0309809421841541,0.031175374732334,0.0313683083511777,0.0315597430406852,0.0317496788008565,0.0319379014989293,0.0321246252676659,0.0323100642398286,0.0324940042826552,0.0326766595289079,0.0328578158458244,0.0330374732334047,0.0332156316916488,0.033392505353319,0.0335678800856531,0.0337417558886509,0.0339143468950749,0.034085653104925,0.0342556745182012,0.0344241970021413,0.0345912205567451,0.0347569593147751,0.0349211991434689,0.0350839400428265,0.0352453961456102,0.0354053533190578,0.0355635974304068,0.0357203426124197,0.0358758029978586,0.0360295503211991,0.0361815845824411,0.0363323340471092,0.0364811563169164,0.0366286937901498,0.0367743040685224,0.0369182012847965,0.0370601713062098,0.0372002141327623,0.0373381156316916,0.0374740899357601,0.0376079229122055,0.0377394004282655,0.0378683083511777,0.0379948608137045
738,D124,0.0183,0.0339,95.68,5910781,186.55,-0.0,0.0022569379014989,0.0045088650963597,0.0067557815845824,0.0089888865096359,0.0111804282655246,0.0133046895074946,0.0153218629550321,0.0172084796573875,0.0189463383297644,0.0205643897216274,0.0220858672376873,0.0235197002141327,0.0248661670235546,0.026117130620985,0.0272173447537473,0.0281935760171306,0.0290970021413276,0.0299449678800856,0.0307458244111349,0.0314995717344753,0.0322092077087794,0.0328798715203426,0.0335147751605995,0.034119914346895,0.0346989293361884,0.0352543897216274,0.0357886509635974,0.0363036402569593,0.0368002141327623,0.0372798715203426,0.0377441113490364,0.0381933618843683,0.0386282655246252,0.0390501070663811,0.0394593147751606,0.0398565310492505,0.0402421841541755,0.040616488222698,0.0409800856531049,0.0413329764453961,0.0416758029978586,0.0420092077087794,0.0423334047109207,0.0426494646680942,0.0429573875802997,0.0432576017130621,0.043550749464668,0.0438366167023554,0.0441162740899357,0.044389721627409,0.0446571734475374,0.0449190578158458,0.0451758029978586,0.045427408993576,0.0456743040685224,0.045916488222698,0.0461541755888651,0.0463873661670235,0.0466167023554603,0.0468417558886509,0.0470629550321199,0.0472800856531049,0.0474935760171306,0.0477036402569593,0.047910278372591,0.0481134903640257,0.0483134903640256,0.0485104925053533,0.0487042826552462,0.0488950749464668,0.0490830835117773,0.04926852248394,0.0494507494646681,0.0496306209850107,0.0498072805139186,0.0499815845824411,0.0501533190578158,0.0503224839400428,0.0504892933618843,0.0506537473233404,0.0508156316916488,0.0509751605995717,0.0511323340471092,0.0512869379014989,0.0514391862955032,0.051589079229122,0.0517366167023554,0.0518813704496788,0.0520235546038543,0.0521631691648822,0.0523002141327623,0.0524349036402569,0.0525668094218415,0.0526961456102783,0.0528231263383297,0.0529477516059957,0.0530700214132762,0.0531897216274089,0.0533072805139186,0.0534224839400428
739,D125,0.0177,0.0175,130.87,3500395,101.91,-0.0,0.0023373875802997,0.0046693147751606,0.0069952890792291,0.0092997002141327,0.0115485010706638,0.0137024411134903,0.0157161670235546,0.0175667237687366,0.0192525910064239,0.0208188222698072,0.0222839400428265,0.0236511777301927,0.0249214132762312,0.0260638115631691,0.0270492505353319,0.0279413276231263,0.0287670235546038,0.0295394004282655,0.0302601713062098,0.0309306209850107,0.0315567451820128,0.0321426124197002,0.0326944325481798,0.033217130620985,0.033713062098501,0.0341854389721627,0.0346366167023554,0.0350674518201284,0.0354796573875803,0.0358747323340471,0.0362528907922912,0.0366156316916488,0.0369646680942184,0.0372995717344753,0.0376214132762312,0.037930835117773,0.0382282655246252,0.0385139186295503,0.0387888650963597,0.0390531049250535,0.0393070663811563,0.0395520342612419,0.0397877944325481,0.0400156316916488,0.0402353319057815,0.0404477516059957,0.0406533190578158,0.0408524625267665,0.0410453961456102,0.0412325481798715,0.0414141327623126,0.0415901498929336,0.0417610278372591,0.0419265524625267,0.0420875802997858,0.0422436830835117,0.042395931477516,0.042543897216274,0.0426877944325481,0.0428278372591006,0.0429642398286937,0.043096573875803,0.0432254817987152,0.0433505353319057,0.043471948608137,0.0435899357601713,0.0437042826552462,0.0438149892933618,0.0439224839400428,0.0440269807280514,0.0441280513918629,0.0442261241970021,0.0443207708779443,0.0444124197002141,0.0445008565310492,0.0445862955032119,0.0446687366167023,0.0447483940042826,0.0448252676659528,0.044899357601713,0.0449704496788008,0.0450389721627409,0.0451044967880085,0.0451670235546038,0.0452265524625267,0.0452830835117773,0.0453368308351177,0.0453871520342612,0.0454344753747323,0.0454785867237687,0.0455194860813704,0.0455573875802997,0.0455922912205567,0.045623982869379,0.0456528907922912,0.0456785867237687,0.0457012847965738,0.0457209850107066,0.045737687366167,0.045751391862955
740,D126,0.016,0.03,3.79,5366631,150.84,-0.0,0.0008239957173447,0.0016471648822269,0.0024695074946466,0.0032910278372591,0.0041117130620985,0.0049315631691648,0.0057504925053533,0.0065683083511777,0.0073842398286937,0.0081970877944325,0.0090065524625267,0.009811948608137,0.010613062098501,0.0114101713062098,0.0122028051391862,0.0129898501070663,0.0137698715203426,0.0145419057815845,0.0153047965738758,0.0160553961456102,0.0167900214132762,0.0175097002141327,0.0182123982869379,0.0188928907922912,0.0195339400428265,0.0200985653104925,0.020610556745182,0.0210965738758029,0.0215610278372591,0.0220012847965738,0.0224211991434689,0.0228244111349036,0.0232134903640257,0.0235897216274089,0.0239537473233404,0.0243051391862955,0.0246432548179871,0.0249665952890792,0.0252713062098501,0.0255526766595289,0.025813062098501,0.026065096359743,0.0263109207708779,0.0265511777301927,0.026785653104925,0.0270145610278372,0.0272374732334047,0.0274546038543897,0.0276668094218415,0.0278747323340471,0.0280792291220556,0.0282805139186295,0.0284794432548179,0.0286760171306209,0.0288704496788008,0.0290629550321199,0.0292533190578158,0.0294417558886509,0.0296282655246252,0.029813062098501,0.0299961456102783,0.0301773019271948,0.0303569593147751,0.0305346895074946,0.0307109207708779,0.0308854389721627,0.0310586723768736,0.0312299785867237,0.0314,0.03156852248394,0.0317355460385439,0.0319010706638115,0.0320653104925053,0.0322280513918629,0.0323892933618843,0.0325494646680942,0.0327081370449678,0.0328655246252676,0.0330216274089935,0.0331766595289079,0.033330192719486,0.0334826552462526,0.0336340471092077,0.0337841541755888,0.0339329764453961,0.0340807280513918,0.0342276231263383,0.0343730192719486,0.0345175588865096,0.0346610278372591,0.034803426124197,0.0349449678800856,0.0350852248394004,0.0352246252676659,0.0353629550321199,0.0355004282655246,0.03563704496788,0.0357725910064239,0.0359072805139186,0.036041113490364
741,D127,0.0138,0.0871,181.81,2895836,114.37,-0.0,0.0024056102783725,0.0048053104925053,0.0071861027837259,0.0094972805139186,0.0116734047109207,0.0136670663811563,0.0154734903640256,0.0171447109207708,0.0186967023554603,0.0201214561027837,0.0213424839400428,0.0224276231263383,0.02343704496788,0.024385653104925,0.0252779443254817,0.0261211991434689,0.0269224839400428,0.0276903640256959,0.0284295503211991,0.0291443254817987,0.0298372591006424,0.0305100642398286,0.031165096359743,0.0318036402569593,0.0324265524625267,0.0330346895074946,0.0336291220556745,0.0342104925053533,0.034778800856531,0.0353346895074946,0.0358790149892933,0.0364126338329764,0.0369364025695931,0.0374505353319057,0.0379556745182012,0.0384520342612419,0.0389408993576017,0.0394220556745181,0.0398963597430406,0.0403640256959314,0.0408254817987152,0.0412811563169164,0.0417312633832976,0.0421758029978586,0.0426154175588865,0.0430498929336188,0.0434796573875803,0.0439049250535331,0.0443256959314775,0.0447423982869379,0.0451552462526766,0.0455640256959314,0.0459691648822269,0.0463706638115631,0.0467689507494646,0.0471640256959314,0.0475561027837259,0.0479453961456102,0.0483319057815845,0.0487156316916488,0.0490967880085653,0.0494751605995717,0.0498511777301927,0.0502248394004282,0.050595931477516,0.0509646680942184,0.0513312633832976,0.0516952890792291,0.0520571734475374,0.0524167023554603,0.0527740899357601,0.0531291220556745,0.0534820128479657,0.0538327623126338,0.0541815845824411,0.0545282655246252,0.0548732334047109,0.0552160599571734,0.0555567451820128,0.0558955032119914,0.0562321199143468,0.0565663811563169,0.0568987152034261,0.0572289079229122,0.0575569593147751,0.0578828693790149,0.0582066381156316,0.0585284796573875,0.0588481798715203,0.0591659528907922,0.0594815845824411,0.0597955032119914,0.0601070663811563,0.0604167023554603,0.0607241970021413,0.0610295503211991,0.0613327623126338,0.0616338329764453,0.0619325481798715,0.0622291220556745
742,D128,0.0106,0.0894,121.53,9442373,64.31,-0.0,0.0023275588865096,0.0046484154175588,0.0069218843683083,0.0090658672376873,0.0110012633832976,0.0127304925053533,0.0143089079229122,0.0157355246252676,0.0169245182012847,0.0179740899357601,0.0189436402569593,0.0198433190578158,0.0206836830835117,0.0214764453961456,0.0222321199143468,0.0229576017130621,0.0236565310492505,0.0243321199143468,0.0249873661670235,0.0256235546038543,0.0262423982869379,0.0268447537473233,0.0274316916488222,0.028003426124197,0.0285614561027837,0.0291066381156316,0.029640471092077,0.0301631691648822,0.0306758029978586,0.0311794432548179,0.0316747323340471,0.0321618843683083,0.0326417558886509,0.0331147751605995,0.0335811563169164,0.0340413276231263,0.0344955032119914,0.0349441113490364,0.0353873661670235,0.0358254817987152,0.0362591006423982,0.0366884368308351,0.0371134903640257,0.0375346895074946,0.0379520342612419,0.0383661670235546,0.0387770877944325,0.0391847965738758,0.0395892933618843,0.0399912205567451,0.0403901498929336,0.0407865096359743,0.0411800856531049,0.0415710920770878,0.0419595289079229,0.0423456102783725,0.0427295503211991,0.0431111349036402,0.0434907922912205,0.0438680942184154,0.0442436830835117,0.044617130620985,0.0449884368308351,0.0453578158458244,0.0457252676659528,0.0460907922912205,0.0464546038543897,0.046816488222698,0.0471766595289079,0.0475349036402569,0.0478912205567451,0.0482458244111349,0.0485987152034261,0.0489496788008565,0.0492989293361884,0.0496462526766595,0.0499918629550321,0.0503357601713062,0.0506779443254818,0.0510182012847965,0.0513569593147751,0.0516935760171306,0.0520286937901498,0.052361670235546,0.0526927194860813,0.0530218415417558,0.0533490364025695,0.0536743040685224,0.0539976445396145,0.0543190578158458,0.0546385438972162,0.0549563169164882,0.0552723768736616,0.0555865096359743,0.0558987152034261,0.0562089935760171,0.0565175588865096,0.056823982869379,0.0571282655246252,0.0574306209850107
743,D129,0.018,0.0267,118.07,5152574,75.28,-0.0,0.0023155460385438,0.0046257601713062,0.0069303426124197,0.0092162526766595,0.0114514775160599,0.0136033190578158,0.0156283511777301,0.0175044111349036,0.0192194860813704,0.0208160385438972,0.0223147751605995,0.0237188436830835,0.025030835117773,0.0262295503211991,0.0272657387580299,0.0282006423982869,0.0290674518201284,0.0298807280513918,0.0306451820128479,0.0313608137044967,0.0320325481798715,0.0326646680942184,0.0332623126338329,0.0338312633832976,0.0343740899357601,0.034893147751606,0.0353916488222698,0.0358704496788008,0.0363306209850107,0.0367743040685224,0.0372017130620985,0.0376141327623126,0.0380122055674518,0.0383972162740899,0.0387693790149892,0.0391293361884368,0.0394775160599571,0.0398139186295503,0.0401396145610278,0.0404550321199143,0.0407601713062098,0.0410561027837259,0.0413432548179871,0.0416222698072805,0.041893147751606,0.0421563169164882,0.0424122055674518,0.0426614561027837,0.0429047109207708,0.0431421841541755,0.0433738758029978,0.0436002141327623,0.0438216274089935,0.0440379014989293,0.0442494646680942,0.0444563169164882,0.0446586723768736,0.0448565310492505,0.0450505353319057,0.045240471092077,0.045426766595289,0.0456094218415417,0.0457884368308351,0.0459642398286937,0.0461364025695931,0.0463053533190578,0.0464713062098501,0.04663426124197,0.0467940042826552,0.0469505353319057,0.0471040685224839,0.047254817987152,0.04740278372591,0.0475481798715203,0.0476910064239828,0.0478310492505353,0.0479683083511777,0.0481029978586723,0.0482351177730192,0.0483642398286937,0.0484910064239828,0.0486152034261242,0.0487366167023554,0.0488554603854389,0.0489715203426124,0.0490847965738758,0.0491955032119914,0.0493036402569593,0.0494094218415417,0.0495124197002141,0.0496126338329764,0.0497107066381156,0.049806209850107,0.049899357601713,0.0499897216274089,0.0500777301927194,0.0501629550321199,0.0502456102783725,0.0503254817987152,0.05040278372591
744,D130,0.0247,0.021,12.87,8383195,181.82,-0.0,0.0013312184154175,0.0026608137044967,0.003988800856531,0.0053151605995717,0.0066398929336188,0.0079630192719486,0.0092843897216274,0.0106037473233404,0.011919357601713,0.0132286081370449,0.0145312847965738,0.0158281156316916,0.0171174946466809,0.0183949464668094,0.0196542826552462,0.0208906638115631,0.0221053533190578,0.0232937901498929,0.0244528907922912,0.0255813704496788,0.0266845824411134,0.0277623126338329,0.0288149892933618,0.0298400428265524,0.0308353319057815,0.031796573875803,0.032713062098501,0.0335526766595289,0.0343132762312633,0.0350289079229122,0.0357128479657387,0.0363708779443254,0.0370066381156316,0.0376214132762312,0.038213704496788,0.0387845824411134,0.0393355460385438,0.0398659528907922,0.0403770877944325,0.0408717344753747,0.0413516059957173,0.0418175588865096,0.0422702355460385,0.0427107066381156,0.0431394004282655,0.0435565310492505,0.0439627408993576,0.0443584582441113,0.0447434689507494,0.0451182012847965,0.0454830835117773,0.0458383297644539,0.0461845824411134,0.0465218415417558,0.0468505353319057,0.0471710920770878,0.0474837259100642,0.0477884368308351,0.0480854389721627,0.0483751605995717,0.0486578158458244,0.048933618843683,0.0492025695931477,0.0494648822269807,0.049720556745182,0.0499700214132762,0.050213062098501,0.0504501070663811,0.0506811563169164,0.050906209850107,0.0511256959314775,0.0513396145610278,0.0515481798715203,0.051751391862955,0.0519494646680942,0.0521423982869379,0.0523306209850107,0.0525143468950749,0.0526935760171306,0.0528687366167023,0.0530398286937901,0.053206852248394,0.0533702355460385,0.0535297644539614,0.0536860813704496,0.0538385438972162,0.0539877944325481,0.0541338329764454,0.0542766595289079,0.0544167023554603,0.0545537473233404,0.0546884368308351,0.0548201284796573,0.0549492505353319,0.0550760171306209,0.0552002141327623,0.0553220556745181,0.0554415417558886,0.0555584582441113,0.0556730192719486
745,D131,0.0201,0.0613,162.7,1145016,216.14,-0.0,0.0023624839400428,0.0047192933618843,0.0070704496788008,0.0094101070663811,0.0117153319057815,0.0139580299785867,0.0161050321199143,0.0181297644539614,0.0200170877944325,0.0217743040685224,0.0234338329764454,0.0250072805139186,0.0265,0.027910278372591,0.0292280513918629,0.0303961456102783,0.0314483940042826,0.0324323340471092,0.0333644539614561,0.0342516059957173,0.0350967880085653,0.0359012847965738,0.0366693790149892,0.0374042826552462,0.0381089935760171,0.0387892933618843,0.039447323340471,0.0400854389721627,0.0407051391862955,0.0413077087794432,0.0418946466809421,0.0424668094218415,0.0430250535331905,0.0435702355460385,0.0441032119914346,0.0446241970021413,0.0451340471092077,0.0456329764453961,0.0461214132762312,0.0465997858672376,0.0470683083511777,0.047527408993576,0.0479770877944325,0.0484175588865096,0.0488496788008565,0.0492736616702355,0.0496899357601713,0.0500989293361884,0.0505010706638115,0.0508961456102783,0.0512847965738758,0.0516672376873661,0.0520436830835117,0.0524145610278372,0.0527802997858672,0.0531406852248394,0.0534963597430406,0.0538471092077087,0.0541933618843683,0.0545351177730192,0.0548723768736616,0.0552051391862955,0.0555340471092077,0.0558586723768736,0.0561796573875803,0.0564970021413276,0.0568109207708779,0.0571214132762312,0.0574284796573875,0.0577321199143468,0.0580323340471092,0.0583293361884368,0.058623340471092,0.0589139186295503,0.0592014989293361,0.0594860813704496,0.0597678800856531,0.0600468950749464,0.0603231263383297,0.060596573875803,0.0608672376873661,0.0611351177730192,0.0613999999999999,0.0616620985010706,0.0619216274089935,0.0621785867237687,0.0624331905781584,0.0626854389721627,0.0629353319057815,0.0631826552462526,0.063427408993576,0.0636698072805139,0.063909635974304,0.0641471092077087,0.0643820128479657,0.0646143468950749,0.064844539614561,0.0650721627408993,0.0652970021413276,0.0655192719486081
